X	Y	Bed_Alt
582888.2921	130606.5012	2862.131
582884.2921	130604.5012	2860.48
582886.2921	130604.5012	2861.722
582882.2921	130602.5012	2860.123
582884.2921	130602.5012	2861.283
582880.2921	130600.5012	2859.304
582882.2921	130600.5012	2860.925
582878.2921	130598.5012	2858.687
582880.2921	130598.5012	2859.973
582876.2921	130596.5012	2858.434
582878.2921	130596.5012	2859.587
582874.2921	130594.5012	2858.004
582876.2921	130594.5012	2859.261
582872.2921	130592.5012	2857.582
582874.2921	130592.5012	2859.02
582870.2921	130590.5012	2857.8
582872.2921	130590.5012	2858.829
582868.2921	130588.5012	2858.04
582870.2921	130588.5012	2859.074
582866.2921	130586.5012	2857.562
582868.2921	130586.5012	2858.759
582864.2921	130584.5012	2856.938
582866.2921	130584.5012	2858.083
582862.2921	130582.5012	2856.393
582864.2921	130582.5012	2857.448
582860.2921	130580.5012	2855.933
582862.2921	130580.5012	2856.933
582858.2921	130578.5012	2855.565
582860.2921	130578.5012	2856.453
582856.2921	130576.5012	2855.177
582858.2921	130576.5012	2856.136
582854.2921	130574.5012	2854.188
582856.2921	130574.5012	2855.647
582852.2921	130572.5012	2853.759
582854.2921	130572.5012	2854.783
582850.2921	130570.5012	2853.465
582852.2921	130570.5012	2854.683
582848.2921	130568.5012	2852.399
582850.2921	130568.5012	2854.195
582846.2921	130566.5012	2851.287
582848.2921	130566.5012	2852.894
582844.2921	130564.5012	2850.845
582846.2921	130564.5012	2852.239
582842.2921	130562.5012	2850.509
582844.2921	130562.5012	2851.524
582840.2921	130560.5012	2849.7
582842.2921	130560.5012	2851.01
582838.2921	130558.5012	2848.103
582840.2921	130558.5012	2850.134
582836.2921	130556.5012	2847.275
582838.2921	130556.5012	2848.494
582834.2921	130554.5012	2846.82
582836.2921	130554.5012	2848.007
582832.2921	130552.5012	2845.402
582834.2921	130552.5012	2847.258
582998.2921	130806.5012	2869.417
582998.2921	130804.5012	2870.205
582998.2921	130802.5012	2870.779
582996.2921	130800.5012	2869.404
582998.2921	130800.5012	2871.41
582996.2921	130798.5012	2869.909
582996.2921	130796.5012	2870.617
582996.2921	130794.5012	2871.328
582994.2921	130792.5012	2870.567
582996.2921	130792.5012	2871.985
582994.2921	130790.5012	2871.328
582994.2921	130788.5012	2871.846
582992.2921	130786.5012	2870.25
582994.2921	130786.5012	2872.036
582992.2921	130784.5012	2870.49
582990.2921	130782.5012	2869.462
582992.2921	130782.5012	2870.881
582990.2921	130780.5012	2870.383
582990.2921	130778.5012	2871.298
582988.2921	130776.5012	2870.541
582990.2921	130776.5012	2872.218
582988.2921	130774.5012	2871.172
582986.2921	130772.5012	2870.26
582988.2921	130772.5012	2871.829
582986.2921	130770.5012	2870.981
582986.2921	130768.5012	2871.75
582984.2921	130766.5012	2871.084
582986.2921	130766.5012	2872.491
582984.2921	130764.5012	2871.785
582982.2921	130762.5012	2871.308
582984.2921	130762.5012	2872.61
582982.2921	130760.5012	2871.889
582982.2921	130758.5012	2872.192
582980.2921	130756.5012	2870.923
582982.2921	130756.5012	2872.524
582980.2921	130754.5012	2871.099
582978.2921	130752.5012	2869.909
582980.2921	130752.5012	2871.467
582978.2921	130750.5012	2870.295
582978.2921	130748.5012	2870.705
582976.2921	130746.5012	2870.293
582978.2921	130746.5012	2871.42
582976.2921	130744.5012	2870.771
582974.2921	130742.5012	2869.928
582976.2921	130742.5012	2871.331
582974.2921	130740.5012	2870.552
582974.2921	130738.5012	2871.404
582972.2921	130736.5012	2871.116
582974.2921	130736.5012	2872.606
582972.2921	130734.5012	2872.289
582970.2921	130732.5012	2871.944
582972.2921	130732.5012	2873.448
582970.2921	130730.5012	2873.037
582968.2921	130728.5012	2872.451
582970.2921	130728.5012	2873.841
582968.2921	130726.5012	2873.033
582968.2921	130724.5012	2873.349
582966.2921	130722.5012	2871.95
582968.2921	130722.5012	2873.279
582966.2921	130720.5012	2872.075
582964.2921	130718.5012	2871.193
582966.2921	130718.5012	2872.352
582964.2921	130716.5012	2871.891
582962.2921	130714.5012	2871.431
582964.2921	130714.5012	2872.526
582962.2921	130712.5012	2872.298
582960.2921	130710.5012	2872.006
582962.2921	130710.5012	2873.194
582960.2921	130708.5012	2872.812
582958.2921	130706.5012	2871.802
582960.2921	130706.5012	2873.549
582958.2921	130704.5012	2872.269
582958.2921	130702.5012	2872.874
582370.2921	130550.5012	2812.496
582370.2921	130548.5012	2812.559
582368.2921	130546.5012	2812.645
582370.2921	130546.5012	2812.598
582368.2921	130544.5012	2812.618
582368.2921	130542.5012	2812.629
582368.2921	130540.5012	2812.731
582368.2921	130538.5012	2813.004
582368.2921	130536.5012	2813.19
582368.2921	130534.5012	2813.317
582368.2921	130532.5012	2813.399
582368.2921	130530.5012	2813.469
582368.2921	130528.5012	2813.556
582368.2921	130526.5012	2813.642
582368.2921	130524.5012	2813.762
582368.2921	130522.5012	2813.897
582368.2921	130520.5012	2814.062
582368.2921	130518.5012	2814.198
582368.2921	130516.5012	2814.373
582368.2921	130514.5012	2814.535
582368.2921	130512.5012	2814.889
582368.2921	130510.5012	2815.116
582368.2921	130508.5012	2815.259
582368.2921	130506.5012	2815.39
582368.2921	130504.5012	2815.51
582368.2921	130502.5012	2815.599
582368.2921	130500.5012	2815.631
582368.2921	130498.5012	2815.643
582368.2921	130496.5012	2815.551
582368.2921	130494.5012	2815.505
582368.2921	130492.5012	2815.479
582368.2921	130490.5012	2815.526
582368.2921	130488.5012	2815.572
582368.2921	130486.5012	2815.656
582368.2921	130484.5012	2815.693
582368.2921	130482.5012	2815.684
582366.2921	130480.5012	2815.63
582368.2921	130480.5012	2815.689
582366.2921	130478.5012	2815.768
582366.2921	130476.5012	2815.967
582366.2921	130474.5012	2816.169
582366.2921	130472.5012	2816.39
582366.2921	130470.5012	2816.679
582366.2921	130468.5012	2816.908
582366.2921	130466.5012	2817.112
582366.2921	130464.5012	2817.34
582366.2921	130462.5012	2817.649
582366.2921	130460.5012	2817.857
582366.2921	130458.5012	2818.033
582366.2921	130456.5012	2818.24
582366.2921	130454.5012	2818.52
582366.2921	130452.5012	2818.793
582366.2921	130450.5012	2819.193
582366.2921	130448.5012	2819.521
582366.2921	130446.5012	2819.823
582366.2921	130444.5012	2820.056
582366.2921	130442.5012	2820.182
582366.2921	130440.5012	2820.416
582366.2921	130438.5012	2820.668
582366.2921	130436.5012	2821.059
582368.2921	130436.5012	2820.851
582368.2921	130434.5012	2821.151
582370.2921	130434.5012	2820.991
582372.2921	130434.5012	2820.832
582372.2921	130432.5012	2821.11
582374.2921	130432.5012	2820.935
582376.2921	130432.5012	2820.719
582378.2921	130432.5012	2820.505
582378.2921	130430.5012	2820.829
582380.2921	130430.5012	2820.7
582382.2921	130430.5012	2820.557
582384.2921	130430.5012	2820.559
582384.2921	130428.5012	2820.98
582386.2921	130428.5012	2821.006
582388.2921	130428.5012	2821.063
582388.2921	130426.5012	2821.445
582390.2921	130426.5012	2821.476
582392.2921	130426.5012	2821.483
582394.2921	130426.5012	2821.471
582394.2921	130424.5012	2821.759
582396.2921	130424.5012	2821.717
582396.2921	130422.5012	2821.995
582398.2921	130422.5012	2821.901
582398.2921	130420.5012	2822.219
582400.2921	130420.5012	2822.099
582400.2921	130418.5012	2822.458
582402.2921	130418.5012	2822.31
582402.2921	130416.5012	2822.69
582402.2921	130414.5012	2822.863
582402.2921	130412.5012	2823.043
582402.2921	130410.5012	2823.24
582402.2921	130408.5012	2823.449
582402.2921	130406.5012	2823.633
582400.2921	130404.5012	2824.147
582402.2921	130404.5012	2824.038
582400.2921	130402.5012	2824.533
582400.2921	130400.5012	2824.917
582402.2921	130400.5012	2824.854
582402.2921	130398.5012	2825.177
582404.2921	130398.5012	2825.184
582404.2921	130396.5012	2825.453
582404.2921	130394.5012	2825.785
582406.2921	130394.5012	2825.633
582406.2921	130392.5012	2825.985
582418.2921	130392.5012	2825.092
582406.2921	130390.5012	2826.598
582408.2921	130390.5012	2826.359
582410.2921	130390.5012	2826.058
582412.2921	130390.5012	2825.713
582414.2921	130390.5012	2825.525
582416.2921	130390.5012	2825.387
582418.2921	130390.5012	2825.286
582420.2921	130390.5012	2825.186
582422.2921	130390.5012	2824.946
582424.2921	130390.5012	2824.558
582424.2921	130388.5012	2824.794
582426.2921	130388.5012	2824.581
582428.2921	130388.5012	2824.452
582428.2921	130386.5012	2824.614
582430.2921	130386.5012	2824.504
582432.2921	130386.5012	2824.374
582434.2921	130386.5012	2824.174
582436.2921	130386.5012	2823.953
582438.2921	130386.5012	2823.741
582440.2921	130386.5012	2823.504
582442.2921	130386.5012	2823.252
582444.2921	130386.5012	2822.961
582700.2921	130452.5012	2822.412
582700.2921	130450.5012	2822.537
582698.2921	130448.5012	2822.889
582700.2921	130448.5012	2822.698
582696.2921	130446.5012	2823.224
582698.2921	130446.5012	2823.01
582696.2921	130444.5012	2823.298
582694.2921	130442.5012	2823.533
582696.2921	130442.5012	2823.366
582694.2921	130440.5012	2823.585
582692.2921	130438.5012	2823.802
582694.2921	130438.5012	2823.625
582690.2921	130436.5012	2824.1
582692.2921	130436.5012	2823.872
582690.2921	130434.5012	2824.17
582692.2921	130434.5012	2823.896
582694.2921	130434.5012	2823.658
582694.2921	130432.5012	2823.692
582696.2921	130432.5012	2823.496
582696.2921	130430.5012	2823.534
582698.2921	130430.5012	2823.274
582698.2921	130428.5012	2823.302
582700.2921	130428.5012	2823.038
582700.2921	130426.5012	2823.056
582446.2921	130386.5012	2822.719
582448.2921	130386.5012	2822.66
582450.2921	130386.5012	2822.718
582452.2921	130386.5012	2822.766
582454.2921	130386.5012	2822.772
582456.2921	130386.5012	2822.784
582456.2921	130384.5012	2822.843
582458.2921	130384.5012	2822.911
582460.2921	130384.5012	2823.081
582462.2921	130384.5012	2823.296
582462.2921	130382.5012	2823.334
582464.2921	130382.5012	2823.494
582466.2921	130382.5012	2823.598
582468.2921	130382.5012	2823.565
582468.2921	130380.5012	2823.656
582470.2921	130380.5012	2823.579
582472.2921	130380.5012	2823.486
582472.2921	130378.5012	2823.645
582474.2921	130378.5012	2823.541
582474.2921	130376.5012	2823.694
582476.2921	130376.5012	2823.607
582478.2921	130376.5012	2823.489
582478.2921	130374.5012	2823.596
582480.2921	130374.5012	2823.197
582482.2921	130374.5012	2822.853
582482.2921	130372.5012	2822.929
582482.2921	130370.5012	2823.178
582482.2921	130368.5012	2823.566
582484.2921	130368.5012	2823.392
582484.2921	130366.5012	2823.798
582484.2921	130364.5012	2823.985
582484.2921	130362.5012	2824.071
582484.2921	130360.5012	2824.118
582484.2921	130358.5012	2824.212
582484.2921	130356.5012	2824.353
582484.2921	130354.5012	2824.461
582484.2921	130352.5012	2824.531
582484.2921	130350.5012	2824.563
582484.2921	130348.5012	2824.563
582484.2921	130346.5012	2824.517
582482.2921	130344.5012	2824.517
582484.2921	130344.5012	2824.494
582482.2921	130342.5012	2824.504
582482.2921	130340.5012	2824.495
582482.2921	130338.5012	2824.488
582482.2921	130336.5012	2824.477
582482.2921	130334.5012	2824.455
582480.2921	130332.5012	2824.361
582482.2921	130332.5012	2824.445
582480.2921	130330.5012	2824.345
582478.2921	130328.5012	2824.144
582480.2921	130328.5012	2824.315
582476.2921	130326.5012	2823.951
582478.2921	130326.5012	2824.106
582474.2921	130324.5012	2823.851
582476.2921	130324.5012	2823.972
582472.2921	130322.5012	2823.93
582474.2921	130322.5012	2823.966
582470.2921	130320.5012	2824.084
582472.2921	130320.5012	2824
582468.2921	130318.5012	2824.292
582470.2921	130318.5012	2824.187
582468.2921	130316.5012	2824.319
582466.2921	130314.5012	2824.462
582468.2921	130314.5012	2824.323
582464.2921	130312.5012	2824.761
582466.2921	130312.5012	2824.477
582462.2921	130310.5012	2825.223
582464.2921	130310.5012	2824.837
582460.2921	130308.5012	2825.584
582462.2921	130308.5012	2825.31
582458.2921	130306.5012	2825.823
582460.2921	130306.5012	2825.613
582458.2921	130304.5012	2825.814
582456.2921	130302.5012	2826.039
582458.2921	130302.5012	2825.774
582452.2921	130300.5012	2826.813
582454.2921	130300.5012	2826.418
582456.2921	130300.5012	2826.006
582452.2921	130298.5012	2826.602
582452.2921	130296.5012	2826.402
582830.2921	130550.5012	2844.27
582832.2921	130550.5012	2846.024
582822.2921	130548.5012	2839.552
582824.2921	130548.5012	2841.31
582826.2921	130548.5012	2842.662
582828.2921	130548.5012	2843.615
582830.2921	130548.5012	2844.689
582814.2921	130546.5012	2835.002
582816.2921	130546.5012	2836.12
582818.2921	130546.5012	2837.334
582820.2921	130546.5012	2838.706
582822.2921	130546.5012	2840.309
582808.2921	130544.5012	2831.506
582810.2921	130544.5012	2832.745
582812.2921	130544.5012	2833.939
582814.2921	130544.5012	2835.343
582802.2921	130542.5012	2826.922
582804.2921	130542.5012	2828.521
582806.2921	130542.5012	2830.347
582808.2921	130542.5012	2831.642
582798.2921	130540.5012	2824.901
582800.2921	130540.5012	2825.981
582802.2921	130540.5012	2827.224
582796.2921	130538.5012	2824.16
582798.2921	130538.5012	2825.207
582792.2921	130536.5012	2822.275
582794.2921	130536.5012	2823.392
582796.2921	130536.5012	2824.343
582788.2921	130534.5012	2819.909
582790.2921	130534.5012	2821.257
582792.2921	130534.5012	2822.478
582786.2921	130532.5012	2818.88
582788.2921	130532.5012	2819.999
582782.2921	130530.5012	2817.388
582784.2921	130530.5012	2818.104
582786.2921	130530.5012	2819.012
582780.2921	130528.5012	2816.769
582782.2921	130528.5012	2817.56
582776.2921	130526.5012	2814.767
582778.2921	130526.5012	2815.616
582780.2921	130526.5012	2816.817
582772.2921	130524.5012	2814.316
582774.2921	130524.5012	2814.493
582776.2921	130524.5012	2814.818
582770.2921	130522.5012	2814.076
582772.2921	130522.5012	2814.441
582766.2921	130520.5012	2813.112
582768.2921	130520.5012	2813.684
582770.2921	130520.5012	2814.19
582762.2921	130518.5012	2812.382
582764.2921	130518.5012	2812.77
582766.2921	130518.5012	2813.276
582760.2921	130516.5012	2812.289
582762.2921	130516.5012	2812.582
582758.2921	130514.5012	2811.994
582760.2921	130514.5012	2812.389
582754.2921	130512.5012	2811.198
582756.2921	130512.5012	2811.473
582758.2921	130512.5012	2812.012
582752.2921	130510.5012	2811.194
582754.2921	130510.5012	2811.338
582750.2921	130508.5012	2811.34
582752.2921	130508.5012	2811.309
582748.2921	130506.5012	2811.563
582750.2921	130506.5012	2811.468
582744.2921	130504.5012	2812.075
582746.2921	130504.5012	2811.898
582748.2921	130504.5012	2811.747
582742.2921	130502.5012	2812.451
582744.2921	130502.5012	2812.258
582740.2921	130500.5012	2812.889
582742.2921	130500.5012	2812.686
582738.2921	130498.5012	2813.188
582740.2921	130498.5012	2813.055
582734.2921	130496.5012	2813.617
582736.2921	130496.5012	2813.416
582738.2921	130496.5012	2813.257
582732.2921	130494.5012	2813.983
582734.2921	130494.5012	2813.681
582730.2921	130492.5012	2814.467
582732.2921	130492.5012	2814.101
582728.2921	130490.5012	2814.911
582730.2921	130490.5012	2814.615
582726.2921	130488.5012	2815.354
582728.2921	130488.5012	2815.105
582724.2921	130486.5012	2815.937
582726.2921	130486.5012	2815.625
582722.2921	130484.5012	2816.501
582724.2921	130484.5012	2816.121
582722.2921	130482.5012	2816.603
582720.2921	130480.5012	2817.108
582722.2921	130480.5012	2816.785
582718.2921	130478.5012	2817.69
582720.2921	130478.5012	2817.377
582718.2921	130476.5012	2817.954
582716.2921	130474.5012	2818.404
582718.2921	130474.5012	2818.206
582714.2921	130472.5012	2818.854
582716.2921	130472.5012	2818.646
582712.2921	130470.5012	2819.465
582714.2921	130470.5012	2819.124
582712.2921	130468.5012	2819.745
582710.2921	130466.5012	2820.244
582712.2921	130466.5012	2819.977
582708.2921	130464.5012	2820.676
582710.2921	130464.5012	2820.476
582708.2921	130462.5012	2820.932
582706.2921	130460.5012	2821.33
582708.2921	130460.5012	2821.158
582704.2921	130458.5012	2821.647
582706.2921	130458.5012	2821.457
582704.2921	130456.5012	2821.744
582702.2921	130454.5012	2822.03
582704.2921	130454.5012	2821.822
582702.2921	130452.5012	2822.129
582702.2921	130426.5012	2822.766
582702.2921	130424.5012	2822.794
582704.2921	130424.5012	2822.502
582704.2921	130422.5012	2822.57
582706.2921	130422.5012	2822.286
582706.2921	130420.5012	2822.386
582708.2921	130420.5012	2822.102
582710.2921	130420.5012	2821.773
582712.2921	130420.5012	2821.345
582714.2921	130420.5012	2820.903
582716.2921	130420.5012	2820.514
582718.2921	130420.5012	2820.192
582720.2921	130420.5012	2819.825
582720.2921	130418.5012	2819.836
582720.2921	130416.5012	2819.852
582722.2921	130416.5012	2819.258
582916.2921	130416.5012	2804.18
582918.2921	130416.5012	2804.136
582920.2921	130416.5012	2804.25
582922.2921	130416.5012	2804.322
582924.2921	130416.5012	2804.546
582926.2921	130416.5012	2804.721
582928.2921	130416.5012	2804.952
582930.2921	130416.5012	2805.216
582722.2921	130414.5012	2819.297
582724.2921	130414.5012	2818.789
582912.2921	130414.5012	2803.686
582914.2921	130414.5012	2803.724
582916.2921	130414.5012	2803.946
582930.2921	130414.5012	2804.908
582932.2921	130414.5012	2805.233
582724.2921	130412.5012	2818.955
582726.2921	130412.5012	2818.508
582910.2921	130412.5012	2803.219
