,X,Y,alt
1606891,1988,540,24.46382556678327
31462,2642,1407,6.459104403611491
1380537,2996,641,26.411840553822913
452909,1404,1029,-4.061179305418591
19767,2689,1439,12.088743097171573
779007,125,884,14.987978657198255
1811822,1519,440,0.8852200563719634
18015,2841,1445,11.63468578051561
713082,3024,911,-40.06323493714626
165760,808,1208,55.50670063496773
419650,2754,1047,-5.325493311619084
9860,2774,1475,28.843430648036247
39450,2834,1389,-0.08672622072208469
577066,2363,969,11.606973527858372
1143777,2172,739,21.927387078279025
789467,1373,880,-15.800758267228503
1765803,869,463,-15.3335309007457
531409,1594,990,-10.878128705248855
285932,1673,1122,-45.025878849714445
1748778,1872,472,11.821208405446669
866846,1752,850,-1.1108017639962782
288978,1717,1120,-35.45057002852627
456823,1459,1027,-2.050969362826436
856909,2134,854,36.97624998340234
1726848,2194,483,-3.8687949646709967
280928,2958,1126,1.543579285152191
941366,1888,821,18.921195691734738
2175401,2319,221,-39.120373055590335
1660593,2488,515,41.48320937462904
517368,2149,997,31.260270585680246
172544,1719,1203,-65.36008042296862
2170604,1034,227,11.30133900778219
1583339,1850,551,41.46246233407692
619764,2762,950,-32.886788485334364
39225,2609,1389,0.8153554531645568
1943627,1683,370,2.5934173896612265
2125671,1758,262,14.598346065672104
640539,2942,941,-24.664889342990136
958586,1305,814,-21.468325760591597
267645,2833,1135,13.022365784146132
940372,3439,822,-66.61974501022996
1621062,1199,533,-33.50098411021963
663067,2044,931,24.70546334997516
316330,1406,1102,-24.33324944293372
849082,2032,857,18.779041186880477
1506613,1674,588,29.266728886872897
265703,1957,1136,-34.21490250750276
1527470,2249,578,1.1324303178303126
530451,2737,991,-26.85195201309216
1666408,1972,512,19.42314186591284
912424,3520,833,-94.0284959089322
989757,2156,802,34.56393112870319
1018988,1571,790,-5.500217996574975
1632945,2418,528,12.836757048440631
58333,3021,1352,-2.2868267917392586
643992,1766,939,6.778159094816601
1575794,450,554,10.920353914802945
175447,2955,1201,23.278828649999923
1135883,1487,742,-12.890948837592987
197212,3069,1183,9.836198698527369
166289,2474,1208,-35.67620492061815
1826907,1061,432,-5.041009956736161
881451,3439,845,-51.46227299620659
844584,2677,859,-14.048136417389287
1186734,1855,721,8.862829474191585
197309,281,1182,24.469472776648217
552381,1395,980,-0.6840760718200727
1519126,2066,582,12.437746372086622
1351752,2831,653,51.555292594609455
12830,2793,1463,24.553415781543208
1730267,1545,481,13.457074589269268
895125,1622,839,-3.483634875938151
744683,2045,898,17.010571620034625
1157785,1784,733,15.218745671690613
127496,2891,1240,20.83109870271801
1261646,2475,690,-4.947700365012679
2173283,2123,224,2.505983315792946
1322402,2267,665,-6.257436419527039
1955408,908,363,-2.9389873397772135
323266,1633,1098,-22.60825311478493
538587,2452,987,20.930439970926727
413497,2308,1050,-45.99918187036292
615784,3441,952,-1.1396687365058824
1727614,924,482,-15.277807324493551
1912345,1370,387,-1.2801300978781
1415746,3000,627,21.869471312694714
1160585,2184,732,8.035695694715287
1747270,2376,473,26.786524763172565
1603896,1126,541,-23.733932421645477
933814,1971,824,20.80970935870846
1488457,2216,597,-16.890725522102912
1160352,1951,732,31.88305942855277
130531,2751,1236,11.989983524660147
1359776,1352,649,-41.139134078579445
1526732,1511,578,-14.244717269716148
739270,1673,900,-12.51988606839086
1629723,1326,529,-30.680903661130287
1384079,1607,639,10.503343429031702
983574,3494,805,-111.49879958628298
1370572,2608,645,7.198143225856256
1489104,2863,597,54.09224243415429
130128,638,1236,93.17995174253383
1893791,1386,397,-8.057402497370731
943893,1871,820,19.65023712172524
2127298,1860,261,14.417543130630293
724364,1824,906,4.68265380153116
2101501,1462,277,11.14825854006449
2120553,1372,265,-1.845819202367693
1255090,3129,693,1.8056406648174743
583464,2188,966,22.712147847185406
1478662,1159,601,-33.799361193170625
715697,3145,910,2.501056458427229
1393481,292,635,21.807271661992218
1946766,1223,368,-2.8182015489887817
1952073,1148,365,-16.76240149191017
1348498,1951,654,35.23782449848886
968651,1212,810,-16.52190952856563
1444182,928,615,-14.436330431523402
1691056,1433,500,-9.208864414779782
850970,1346,856,-21.250360703779734
675503,2420,926,24.756196550284585
1011697,1702,793,3.5959360576543986
961322,1500,813,-22.366750083453553
1175837,3004,726,39.95105308584789
331138,2282,1094,-43.77039827011731
1671006,2358,510,-6.700589131917241
1948380,1041,367,-14.278671640465745
538295,2160,987,32.456586111031356
1887734,941,400,-17.92490824729748
1069985,1039,769,4.409302396689327
1702113,2092,495,-1.5562171599922294
1804814,2329,444,40.8063840160562
597124,2572,960,7.150599966741993
768332,2930,889,-30.314508119925904
1817329,1184,437,-17.59703871523152
1468792,2754,606,49.91451592252179
1740043,1196,476,-13.51078902801828
2067669,1794,298,16.460546568498103
1632564,2037,528,9.65023482837205
1727618,928,482,-16.631985829932546
2012174,1692,331,-3.7643093276947184
951779,2126,817,36.101740338967375
1787941,1181,452,-11.840027059890872
1328638,1239,662,-39.413260588478806
829735,3252,865,25.824101771976984
637620,2326,942,-6.343157263602734
374386,2752,1071,-1.7363015582709522
1728353,1663,482,26.832735005335962
1503305,2444,590,-2.914374929711812
2015013,1111,329,-21.733568047700373
1966814,1639,357,4.899351251141525
1991872,2111,343,13.209712579801362
998230,3140,799,36.0332312365972
656949,3046,934,-37.3465501000137
751050,3364,896,1.765601456670538
1868544,2481,411,17.75711469835278
452868,1363,1029,-5.133062736278589
420374,1575,1046,1.7957356908623296
1159275,3274,733,-38.876089007117116
1676231,1277,507,-34.555724707317495
1421851,1574,624,7.909284920085156
654814,3368,935,14.233858567420157
1218267,2171,708,8.942671117387363
1691659,2036,500,-4.984973078750045
501514,2732,1005,-19.2019318956186
2137035,984,254,3.1713140879478487
896996,3493,839,-72.70853557506325
1471224,2684,605,40.7683906102252
1579780,2526,553,41.322963420762335
992733,2633,801,-11.362096822565945
2007439,2106,334,8.33722265334518
931101,1803,825,2.0629506054078774
1135534,1138,742,-20.238788808837853
1921614,1458,382,-9.420343840924488
1309444,1481,670,-20.87589114660568
1856625,1965,417,-0.6538957028828918
1819624,1536,436,5.82937161768632
1065646,1578,771,-10.139598925784867
300672,3083,1113,-25.80908914737074
276098,2557,1129,-25.547310951430063
547950,1224,982,-12.285661621848703
786408,3371,882,-12.84653644221271
1718962,2474,487,44.647301194129795
1200517,1222,715,-31.960364066862894
733883,1316,902,-15.443420720952872
562682,3301,976,17.731280397571936
414956,1865,1049,-1.2847421045157716
259403,3099,1141,-33.47466072285988
1950645,1512,366,-2.9050375919864564
1896568,2295,396,29.906258073198842
1261334,2163,690,13.945396364953012
793218,2593,879,-5.028972729441648
1234380,1516,701,-21.54475814459147
2062172,1248,301,14.341140713189361
925125,3465,828,-72.31809731535986
462692,1535,1024,-1.9280450459009444
481638,2873,1015,-17.06533408604855
1589674,1790,548,28.27894636395149
727194,2152,905,26.586433784934343
675137,2054,926,25.97576286831554
781585,1069,883,14.771305796414708
2042027,1072,313,-10.956393761479376
1486184,2096,598,13.705382756983
1226374,3094,705,13.915566044169736
575933,1230,969,-11.891584852710821
595675,1123,960,15.465440214084083
561282,1734,976,1.7060737098877325
2005840,2230,335,31.18193444555709
1474792,1749,603,12.3663694192619
1067799,1291,770,-18.1360181213754
1515535,2516,584,12.30167068031642
203382,1617,1178,-74.93571762496504
1730372,1650,481,29.625578592614147
356236,1386,1080,-14.166610503171341
1810771,2419,441,29.693303667470445
1864637,2367,413,27.00531431457921
963404,1042,812,13.079605987702053
1633342,688,527,44.657473123571435
2074852,2405,294,-10.735268811508377
838459,1691,861,-3.11390171878611
459480,2186,1026,15.599518279649146
1022843,2954,789,-11.273905626155283
1418512,142,625,21.672478616445005
534278,2358,989,-11.978468846475607
1784613,1803,454,19.510240439900826
2195134,2302,174,-43.33267380411644
1058330,1597,774,-8.961630834617608
954418,2220,816,-10.079338089004523
207164,2982,1176,20.23057594627562
1661081,864,514,-26.87153269116152
783792,3276,883,21.268767923745145
2108116,1667,273,-4.993063539167906
606971,1248,955,-10.297646714225266
369972,2069,1073,17.998546487322983
1031993,2245,785,-18.52440689506784
1972417,1937,354,17.060249737216054
745743,3105,898,-15.71747624288173
2033241,2368,319,5.493402308868099
1862909,639,413,36.24265714735657
803402,2585,875,-2.7505067904271527
1815856,1656,438,19.705251144461272
1027816,2992,787,16.20376129747865
1161726,3325,732,-87.30710853869596
1206589,2493,713,-3.4476162091136757
1498820,2078,592,12.936674636922362
2035590,1350,317,-19.54696591611264
514022,2947,999,-11.91616891513695
1254532,2571,693,-5.55514798322929
1317779,2506,667,-1.0926759910030341
1721388,810,485,-12.058481082675826
1072229,3283,769,-33.481212589036204
758971,1169,892,-5.369088617482248
198826,510,1181,41.789506638996045
1112940,2655,752,-11.37603640533598
2131250,1182,258,18.64251606377411
593406,3446,962,-0.252044289134119
522726,1277,994,0.8416044242171665
656420,2517,934,18.471263329493922
851925,2301,856,-6.07791741267647
632844,2148,944,30.79245541331011
958980,1699,814,-0.11416620714680903
116344,2951,1256,29.58939501404575
1167524,1916,729,32.555636714861976
1283773,2711,681,3.081530280877814
889264,3499,842,-74.34745465057404
549684,2958,982,-16.886653211302473
638235,2941,942,-24.319777216507646
107225,2533,1270,14.735170979447958
325535,2139,1097,15.495234354482363
494590,1869,1008,16.95717428497619
251945,2675,1146,-1.361872491684153
2104947,1700,275,14.932469401787785
2055838,1539,305,4.154217210580555
1126878,2109,746,32.49258095491223
1130171,2994,745,37.803347031556314
151813,900,1218,59.41643729844145
1804905,2420,444,30.767059007822354
794558,1393,878,-18.778497999225692
252017,2747,1146,11.709187788143481
1113105,2820,752,-5.28726522217039
291184,2730,1119,-0.6228080127020803
823783,2440,867,13.438213454164725
689243,1510,920,-16.441615239842122
1601969,1320,542,-33.534019352919586
2037956,2033,316,4.8209805578926535
54142,2646,1359,6.896346145679672
717670,2624,909,-3.8574848520474916
1611778,2610,538,48.48799982980381
1245535,3105,697,11.699633109614751
558084,2825,978,-27.936416636567174
260490,2782,1140,6.890595496298829
864888,2376,851,8.800389002767133
2048047,2076,310,0.9503169047407027
1510466,1477,586,-10.933981178648082
36238,2756,1396,9.86747200730997
352740,1616,1082,-16.594367753796632
1854596,1842,418,15.709191955339065
763711,3375,891,-1.7810824190796666
605169,1689,956,-14.337814649177744
918075,1509,830,-25.073797388076855
186806,2948,1191,18.69788994331884
1009637,2120,794,33.685367863197825
51879,3029,1364,-3.899783363230199
2214470,2271,108,-46.810960474370404
422328,1625,1045,-2.8201776764253736
1036390,1725,783,5.981630854126706
744268,1630,898,-16.796537701604393
1020359,2942,790,-11.206562451194259
1917416,923,384,-10.356723032936316
1312056,1654,669,16.72268292422541
1111456,1171,752,-22.17474667105489
1069105,2597,770,-6.743945364285537
1669164,2621,511,46.45872930827909
1789423,690,451,20.0559847642935
927437,3231,827,6.102290071505195
280011,1707,1126,-42.35174918968187
643684,1458,939,-16.960686914635517
608532,2809,955,-36.45945187477537
1311249,278,669,30.760734693066752
1209346,2850,712,29.61865626033068
1438072,2517,618,2.091376007021154
220219,2523,1167,-33.46303552078143
438467,2398,1037,-7.9654963696239065
1893906,1501,397,-7.5807597080352025
376187,2686,1070,-16.558437607106953
897063,137,838,0.6546403878692217
137535,2833,1229,16.80760138646565
503418,2607,1004,-6.432909260804081
921006,1891,829,16.261610720477165
1544706,1086,569,-26.54519509280317
935896,1507,823,-25.66976878618516
1514024,1005,584,-34.24773472240577
58064,2752,1352,18.93122123429839
1141710,2508,740,2.9089147748832147
2182368,2134,207,-12.115295167869135
236155,3073,1157,-1.6538115139237561
1502402,1541,590,0.7560358897153492
1174951,2118,726,28.699872204746953
1777493,622,457,37.380249774158074
1466555,39,606,39.462074214163295
1717911,1423,487,-18.62275819758179
249758,1507,1147,-36.023047391620366
1768047,1119,462,-17.492254289350512
851628,2004,856,17.294857408208372
302891,1957,1111,-10.95405112249091
1751344,2428,471,37.6524092956588
1134755,2764,743,-10.631380532546245
1943316,1372,370,-6.31898946401725
2191991,2028,182,-18.440532740457
802082,1265,875,-16.608155776431886
7132,2808,1488,24.209279823801808
1970154,1440,355,-8.059330073010642
2199087,2165,162,-22.886323680111673
1857315,750,416,8.972952154153973
1594875,472,545,14.044461574470006
1336654,2035,659,17.140645976451196
2016517,908,328,-5.037990794477992
1891897,1361,398,-6.954480492285711
1445742,2488,615,-4.8532482124360286
539147,3012,987,-20.948966268355434
1791961,1257,450,-12.35245202851047
648136,1262,937,-8.729667632879227
1390789,128,636,30.071179150271746
155418,2725,1216,12.569124622355957
213553,1427,1171,-12.104251883302823
1188851,1568,720,-4.406626574168968
524530,3081,994,-34.16139098821304
2028699,1202,321,6.503527647761075
2186762,2089,196,-17.823301417291532
771466,136,887,11.89410554822598
1095102,1808,759,15.891683693109826
1792918,2214,450,-0.8224657300979743
1228492,2818,704,27.192081638028412
940296,3363,822,-37.06338808263854
1110652,2786,753,-11.18206118696662
374743,129,1070,-6.623680577150935
714216,1664,910,-12.314587750943247
1855976,1316,417,-2.6987500786081
640664,3067,941,-43.18384658657487
1264558,2964,689,46.63566979543293
1543353,1785,570,19.48202950936502
1987364,1088,345,-15.899295872472976
2175244,2162,221,-8.946168484969803
622872,1321,948,-4.4151415947089845
612653,2430,953,24.695288162078214
1921645,1489,382,-3.1431567348454337
2041197,1917,314,13.406370420810617
1823237,1267,434,-4.3748418153827515
2054340,1702,306,3.2010011513384597
212459,1829,1172,-55.53676263042553
1854650,1896,418,14.855659789708625
1954728,2013,364,5.548180673192746
819937,1164,868,-6.4919333677198665
516233,3088,998,-32.91761498936057
1975736,1729,352,-1.4005482287584528
22366,2949,1432,-5.885133032673366
1795420,781,448,-5.244935190385604
961651,1829,813,15.746186593025868
1640235,1211,524,-32.098556632292
1153107,1904,735,29.894650261615425
519126,1831,996,13.78604629837173
1675769,815,507,-16.459951349173025
1900464,2462,394,25.548277351950674
1503861,956,589,-22.792151146752985
1196455,1964,717,35.426847244048986
862688,2757,852,-22.208153549994222
1160392,1991,732,35.05897906874088
1881805,643,403,39.64652182319196
1781544,712,455,13.125827464902159
65045,2889,1340,12.591826848747587
256665,184,1142,-1.380026527566315
1286104,2599,680,-5.651128306011287
1668324,1781,511,17.493818941934478
942888,3410,821,-63.80548826919221
2120389,1208,265,15.564301368788165
1222529,1643,706,5.645726653264319
747932,2772,897,-34.65705130060087
1806875,2433,443,34.71364800670062
145965,728,1222,69.96867099828978
660600,1965,932,14.984109658548732
